CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,ADDR_PCT_CD,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,BORO_NM,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,JURIS_DESC,JURISDICTION_CODE,PARKS_NM,HADEVELOPT,HOUSING_PSA,X_COORD_CD,Y_COORD_CD,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,Latitude,Longitude,Lat_Lon,PATROL_BORO,STATION_NAME,VIC_AGE_GROUP,VIC_RACE,VIC_SEX
191124224,12/13/2018,18:25:00,,(null),14,12/13/2018,117,DANGEROUS DRUGS,514.0,"CONTROLLED SUBSTANCE,SALE 2",COMPLETED,FELONY,MANHATTAN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),"989,161","213,097",25-44,WHITE,M,,40.75157717,-73.982275,"(40.75157717, -73.982275)",PATROL BORO MAN SOUTH,(null),UNKNOWN,UNKNOWN,E
162365718,03/01/2017,10:30:00,,(null),122,03/01/2017,341,PETIT LARCENY,349.0,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,STATEN ISLAND,INSIDE,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),"947,844","141,463",(null),(null),(null),,40.554885,-74.13101,"(40.554885, -74.13101)",PATROL BORO STATEN ISLAND,(null),45-64,WHITE,M
185395039,07/20/2018,04:14:00,07/20/2018,04:35:00,45,07/20/2018,126,MISCELLANEOUS PENAL LAW,198.0,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"1,027,023","244,141",25-44,WHITE HISPANIC,M,,40.836683,-73.845424,"(40.836683, -73.845424)",PATROL BORO BRONX,(null),25-44,WHITE HISPANIC,F
164354957,05/02/2017,13:30:00,05/02/2017,13:35:00,25,05/02/2017,117,DANGEROUS DRUGS,503.0,"CONTROLLED SUBSTANCE,INTENT TO",COMPLETED,FELONY,MANHATTAN,OPPOSITE OF,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),46823,"1,000,317","232,712",(null),(null),(null),,40.805404,-73.94196,"(40.805404, -73.94196)",PATROL BORO MAN NORTH,(null),UNKNOWN,UNKNOWN,E
174849264,02/15/2018,18:55:00,02/15/2018,19:00:00,78,02/15/2018,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0,(null),(null),(null),"990,420","188,642",<18,BLACK,M,,40.684454,-73.97775,"(40.684454, -73.97775)",PATROL BORO BKLYN SOUTH,(null),45-64,BLACK,M
166458448,06/26/2017,20:00:00,06/26/2017,20:15:00,101,06/26/2017,344,ASSAULT 3 & RELATED OFFENSES,113.0,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),34703,"1,053,494","161,531",18-24,BLACK,M,,40.609773,-73.750609,"(40.609773, -73.750609)",PATROL BORO QUEENS SOUTH,(null),25-44,BLACK,F
164751410,05/10/2017,09:30:00,05/10/2017,09:35:00,47,05/10/2017,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BRONX,INSIDE,PUBLIC SCHOOL,N.Y. POLICE DEPT,0,(null),(null),(null),"1,025,547","259,495",UNKNOWN,BLACK,F,,40.878833,-73.850662,"(40.878833, -73.850662)",PATROL BORO BRONX,(null),25-44,WHITE,F
186390852,07/26/2018,13:00:00,08/14/2018,14:00:00,25,08/14/2018,107,BURGLARY,211.0,"BURGLARY,COMMERCIAL,DAY",COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"1,001,039","232,955",(null),(null),(null),,40.806069,-73.939352,"(40.806069, -73.939352)",PATROL BORO MAN NORTH,(null),45-64,UNKNOWN,M
166697669,07/04/2017,02:35:00,07/04/2017,02:40:00,5,07/04/2017,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,ATTEMPTED,MISDEMEANOR,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),"986,006","202,060",25-44,WHITE,M,,40.721285,-73.993662,"(40.721285, -73.993662)",PATROL BORO MAN SOUTH,(null),25-44,BLACK,M
183240244,05/25/2018,19:00:00,05/25/2018,19:10:00,75,05/26/2018,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),334,"1,017,468","180,474",25-44,BLACK,M,,40.661976,-73.880268,"(40.661976, -73.880268)",PATROL BORO BKLYN NORTH,(null),25-44,BLACK,F
191675086,12/30/2018,15:40:00,,(null),14,12/30/2018,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,0,(null),(null),(null),"987,220","212,676",45-64,WHITE HISPANIC,M,,40.750423,-73.98928,"(40.750423, -73.98928)",PATROL BORO MAN SOUTH,(null),UNKNOWN,UNKNOWN,D
173582024,01/12/2018,20:15:00,01/12/2018,20:17:00,102,01/12/2018,348,VEHICLE AND TRAFFIC LAWS,916.0,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,QUEENS,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),"1,025,304","187,988",UNKNOWN,UNKNOWN,U,,40.68256515,-73.85197935,"(40.68256515, -73.85197935)",PATROL BORO QUEENS SOUTH,(null),45-64,ASIAN / PACIFIC ISLANDER,F
174400193,02/04/2018,23:05:00,02/04/2018,23:05:00,40,02/04/2018,235,DANGEROUS DRUGS,511.0,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),811,"1,007,372","232,751",(null),(null),(null),,40.805495,-73.916477,"(40.805495, -73.916477)",PATROL BORO BRONX,(null),UNKNOWN,UNKNOWN,E
165358933,05/30/2017,23:30:00,05/31/2017,06:00:00,121,05/31/2017,109,GRAND LARCENY,421.0,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,STATEN ISLAND,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),"941,012","167,350",(null),(null),(null),,40.62590804,-74.15576274,"(40.62590804, -74.15576274)",PATROL BORO STATEN ISLAND,(null),25-44,WHITE,M
170534610,10/18/2017,13:50:00,10/18/2017,13:50:00,25,10/18/2017,343,OTHER OFFENSES RELATED TO THEF,478.0,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,(null),(null),(null),"1,001,575","232,339",(null),(null),(null),4.0,40.80437576,-73.93742023,"(40.80437576, -73.93742023)",PATROL BORO MAN NORTH,125 STREET,UNKNOWN,UNKNOWN,E
172744258,12/18/2017,23:18:00,12/18/2017,23:40:00,41,12/18/2017,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),"1,013,882","239,394",UNKNOWN,WHITE HISPANIC,M,,40.823709,-73.892933,"(40.823709, -73.892933)",PATROL BORO BRONX,(null),25-44,WHITE HISPANIC,M
187298384,09/06/2018,19:55:00,09/06/2018,20:00:00,24,09/06/2018,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,MANHATTAN,INSIDE,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),"993,118","226,988",25-44,WHITE,F,,40.789701,-73.967972,"(40.789701, -73.967972)",PATROL BORO MAN NORTH,(null),45-64,WHITE,F
177894226,04/07/2018,09:25:00,04/07/2018,09:27:00,46,04/07/2018,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BRONX,INSIDE,FAST FOOD,N.Y. POLICE DEPT,0,(null),(null),(null),"1,010,420","251,153",UNKNOWN,BLACK HISPANIC,M,,40.855995,-73.905396,"(40.855995, -73.905396)",PATROL BORO BRONX,(null),25-44,BLACK,F
171682267,11/18/2017,09:15:00,11/18/2017,09:20:00,44,11/18/2017,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BRONX,INSIDE,STORE UNCLASSIFIED,N.Y. POLICE DEPT,0,(null),(null),(null),"1,007,115","240,779",(null),(null),(null),,40.827529,-73.917377,"(40.827529, -73.917377)",PATROL BORO BRONX,(null),45-64,BLACK,M
170340968,10/12/2017,21:30:00,10/12/2017,21:44:00,42,10/12/2017,235,DANGEROUS DRUGS,567.0,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),826,"1,010,883","244,201",25-44,BLACK HISPANIC,M,,40.836912,-73.903749,"(40.836912, -73.903749)",PATROL BORO BRONX,(null),UNKNOWN,UNKNOWN,E
175012270,02/03/2018,21:41:00,,(null),23,02/15/2018,114,ARSON,263.0,"ARSON 2,3,4",COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),640,"998,716","228,765",(null),(null),(null),,40.794572,-73.947752,"(40.794572, -73.947752)",PATROL BORO MAN NORTH,(null),UNKNOWN,UNKNOWN,D
175851904,03/14/2018,01:05:00,,(null),75,03/14/2018,126,MISCELLANEOUS PENAL LAW,198.0,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"1,019,914","190,278",(null),(null),(null),,40.688875,-73.871399,"(40.688875, -73.871399)",PATROL BORO BKLYN NORTH,(null),25-44,WHITE HISPANIC,F
162139234,02/21/2017,15:20:00,02/21/2017,15:30:00,120,02/21/2017,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,STATEN ISLAND,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"952,871","169,961",UNKNOWN,BLACK,M,,40.633125,-74.113053,"(40.633125, -74.113053)",PATROL BORO STATEN ISLAND,(null),25-44,WHITE HISPANIC,F
164856673,05/16/2017,22:40:00,05/16/2017,22:45:00,40,05/16/2017,236,DANGEROUS WEAPONS,782.0,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,BRONX,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),"1,005,597","234,066",(null),(null),(null),,40.8091071,-73.92288685,"(40.8091071, -73.92288685)",PATROL BORO BRONX,(null),UNKNOWN,UNKNOWN,E
170410796,10/14/2017,23:15:00,10/15/2017,00:32:00,103,10/15/2017,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,QUEENS,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),"1,037,222","193,471",UNKNOWN,UNKNOWN,M,,40.69755139,-73.80896588,"(40.69755139, -73.80896588)",PATROL BORO QUEENS SOUTH,(null),25-44,BLACK,M
183391561,06/01/2018,13:30:00,06/01/2018,13:35:00,34,06/01/2018,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"1,006,604","254,113",25-44,WHITE HISPANIC,M,,40.864128,-73.919179,"(40.864128, -73.919179)",PATROL BORO MAN NORTH,(null),45-64,BLACK HISPANIC,F
164612876,05/09/2017,19:30:00,05/09/2017,19:35:00,88,05/09/2017,235,DANGEROUS DRUGS,511.0,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),INGERSOLL,477,"989,926","192,765",65+,BLACK,M,,40.695772,-73.979528,"(40.695772, -73.979528)",PATROL BORO BKLYN NORTH,(null),UNKNOWN,UNKNOWN,E
186016071,08/04/2018,20:00:00,08/04/2018,20:30:00,42,08/04/2018,106,FELONY ASSAULT,109.0,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"1,009,691","240,098",25-44,BLACK HISPANIC,F,,40.825655,-73.908071,"(40.825655, -73.908071)",PATROL BORO BRONX,(null),45-64,BLACK,M
175979733,03/17/2018,03:50:00,03/17/2018,04:00:00,112,03/17/2018,347,INTOXICATED & IMPAIRED DRIVING,905.0,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),"1,022,906","205,070",25-44,WHITE HISPANIC,M,,40.729464,-73.860527,"(40.729464, -73.860527)",PATROL BORO QUEENS NORTH,(null),UNKNOWN,UNKNOWN,E
187529249,09/11/2018,19:00:00,09/12/2018,06:30:00,120,09/12/2018,109,GRAND LARCENY,421.0,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,STATEN ISLAND,FRONT OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"964,452","160,606",(null),(null),(null),,40.607482,-74.071301,"(40.607482, -74.071301)",PATROL BORO STATEN ISLAND,(null),25-44,WHITE,F
172958895,12/26/2017,10:10:00,12/26/2017,10:20:00,47,12/26/2017,106,FELONY ASSAULT,109.0,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"1,029,095","257,023",25-44,BLACK,M,,40.87203,-73.837847,"(40.87203, -73.837847)",PATROL BORO BRONX,(null),18-24,BLACK,M
170875843,10/26/2017,03:55:00,10/26/2017,04:25:00,67,10/26/2017,107,BURGLARY,223.0,"BURGLARY,RESIDENCE,NIGHT",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"1,007,082","178,667",(null),(null),(null),,40.657049,-73.917709,"(40.657049, -73.917709)",PATROL BORO BKLYN SOUTH,(null),25-44,BLACK,F
159974043,01/05/2017,13:30:00,01/05/2017,13:40:00,109,01/05/2017,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"1,034,560","218,128",25-44,WHITE HISPANIC,M,,40.765246,-73.81838,"(40.765246, -73.81838)",PATROL BORO QUEENS NORTH,(null),25-44,WHITE HISPANIC,F
167343731,07/23/2017,15:15:00,07/23/2017,15:25:00,60,07/23/2017,351,CRIMINAL MISCHIEF & RELATED OF,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,TELECOMM. STORE,N.Y. POLICE DEPT,0,(null),(null),(null),"986,565","149,080",UNKNOWN,BLACK,F,,40.575867,-73.991665,"(40.575867, -73.991665)",PATROL BORO BKLYN SOUTH,(null),UNKNOWN,UNKNOWN,D
173936673,01/23/2018,16:15:00,01/23/2018,16:35:00,67,01/23/2018,113,FORGERY,729.0,"FORGERY,ETC.,UNCLASSIFIED-FELO",COMPLETED,FELONY,BROOKLYN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),"1,000,633","176,542",45-64,BLACK,M,,40.65122848,-73.94095868,"(40.65122848, -73.94095868)",PATROL BORO BKLYN SOUTH,(null),UNKNOWN,UNKNOWN,E
186292248,08/09/2018,09:00:00,08/11/2018,12:30:00,69,08/11/2018,351,CRIMINAL MISCHIEF & RELATED OF,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"1,010,918","171,867",UNKNOWN,UNKNOWN,U,,40.638374,-73.90391,"(40.638374, -73.90391)",PATROL BORO BKLYN SOUTH,(null),45-64,BLACK,M
167535745,07/28/2017,23:50:00,07/28/2017,23:50:00,105,07/29/2017,117,DANGEROUS DRUGS,510.0,"CONTROLLED SUBSTANCE, INTENT T",COMPLETED,FELONY,QUEENS,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),"1,056,904","179,168",(null),(null),(null),,40.65815336,-73.73814081,"(40.65815336, -73.73814081)",PATROL BORO QUEENS SOUTH,(null),UNKNOWN,UNKNOWN,E
162653307,03/09/2017,13:35:00,03/09/2017,13:50:00,25,03/09/2017,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,PUBLIC SCHOOL,N.Y. POLICE DEPT,0,(null),(null),(null),"1,001,943","229,717",25-44,WHITE HISPANIC,F,,40.79718,-73.936097,"(40.79718, -73.936097)",PATROL BORO MAN NORTH,(null),25-44,UNKNOWN,F
183639742,06/04/2018,14:00:00,06/04/2018,14:30:00,5,06/08/2018,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,PUBLIC BUILDING,N.Y. POLICE DEPT,0,(null),(null),(null),"983,607","200,300",25-44,WHITE HISPANIC,F,,40.716456,-74.002318,"(40.716456, -74.002318)",PATROL BORO MAN SOUTH,(null),25-44,WHITE HISPANIC,F
169412733,09/16/2017,05:53:00,09/16/2017,05:59:00,108,09/16/2017,105,ROBBERY,396.0,"ROBBERY,BEGIN AS SHOPLIFTING",COMPLETED,FELONY,QUEENS,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,0,(null),(null),(null),"1,010,269","210,857",UNKNOWN,UNKNOWN,M,,40.745392,-73.906096,"(40.745392, -73.906096)",PATROL BORO QUEENS NORTH,(null),UNKNOWN,UNKNOWN,D
164805332,05/03/2017,01:23:00,05/03/2017,05:30:00,13,05/15/2017,104,RAPE,157.0,RAPE 1,COMPLETED,FELONY,MANHATTAN,INSIDE,HOTEL/MOTEL,N.Y. POLICE DEPT,0,(null),(null),(null),"988,886","207,857",25-44,WHITE,M,,40.73720309857,-73.98327259815,"(40.7372030985741, -73.9832725981497)",PATROL BORO MAN SOUTH,(null),45-64,WHITE,F
168427716,08/23/2017,22:10:00,08/23/2017,22:18:00,120,08/23/2017,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,STATEN ISLAND,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"963,663","165,757",UNKNOWN,BLACK,M,,40.62162,-74.074156,"(40.62162, -74.074156)",PATROL BORO STATEN ISLAND,(null),25-44,WHITE,M
173609885,01/14/2018,19:15:00,01/14/2018,19:20:00,69,01/14/2018,235,DANGEROUS DRUGS,567.0,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BROOKLYN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),"1,011,009","170,931",18-24,BLACK,M,,40.63580223,-73.90358777,"(40.63580223, -73.90358777)",PATROL BORO BKLYN SOUTH,(null),UNKNOWN,UNKNOWN,E
186429592,08/14/2018,23:00:00,08/15/2018,08:00:00,77,08/15/2018,126,MISCELLANEOUS PENAL LAW,461.0,UNAUTHORIZED USE VEHICLE 2,COMPLETED,FELONY,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),"1,000,039","185,139",(null),(null),(null),,40.674827,-73.943078,"(40.674827, -73.943078)",PATROL BORO BKLYN NORTH,(null),25-44,BLACK,M
177164449,03/31/2018,04:15:00,03/31/2018,04:25:00,30,03/31/2018,347,INTOXICATED & IMPAIRED DRIVING,905.0,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),"1,000,675","241,557",18-24,BLACK,F,,40.829679,-73.940648,"(40.829679, -73.940648)",PATROL BORO MAN NORTH,(null),UNKNOWN,UNKNOWN,E
162064704,02/19/2017,10:04:00,02/19/2017,10:28:00,113,02/19/2017,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"1,040,543","184,328",25-44,AMERICAN INDIAN/ALASKAN NATIVE,M,,40.672438,-73.797063,"(40.672438, -73.797063)",PATROL BORO QUEENS SOUTH,(null),25-44,AMERICAN INDIAN/ALASKAN NATIVE,F
183410119,06/03/2018,04:58:00,,(null),73,06/03/2018,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),"1,008,189","185,754",(null),(null),(null),,40.67649616,-73.91369555,"(40.67649616, -73.91369555)",PATROL BORO BKLYN NORTH,(null),45-64,AMERICAN INDIAN/ALASKAN NATIVE,M
183172364,05/26/2018,14:00:00,05/26/2018,14:15:00,113,05/27/2018,352,CRIMINAL TRESPASS,205.0,"TRESPASS 2, CRIMINAL",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"1,050,894","183,395",UNKNOWN,BLACK,M,,40.669805,-73.759757,"(40.669805, -73.759757)",PATROL BORO QUEENS SOUTH,(null),25-44,BLACK,F
161752629,02/08/2017,16:30:00,02/08/2017,17:00:00,110,02/08/2017,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"1,022,838","208,240",18-24,BLACK,M,,40.738164,-73.860752,"(40.738164, -73.860752)",PATROL BORO QUEENS NORTH,(null),18-24,BLACK,M
167620018,07/30/2017,15:00:00,07/30/2017,16:00:00,68,07/30/2017,341,PETIT LARCENY,349.0,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,BROOKLYN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),"974,045","170,388",(null),(null),(null),,40.63434635,-74.03676763,"(40.63434635, -74.03676763)",PATROL BORO BKLYN SOUTH,(null),65+,WHITE,F
165466607,06/02/2017,19:00:00,06/02/2017,20:00:00,75,06/03/2017,341,PETIT LARCENY,321.0,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,PARKING LOT/GARAGE (PUBLIC),N.Y. POLICE DEPT,0,(null),(null),(null),"1,020,327","176,285",(null),(null),(null),,40.650466,-73.869986,"(40.650466, -73.869986)",PATROL BORO BKLYN NORTH,(null),25-44,BLACK,F
162836845,03/15/2017,17:45:00,03/15/2017,17:55:00,50,03/15/2017,341,PETIT LARCENY,303.0,"LARCENY,PETIT BY CHECK USE",COMPLETED,MISDEMEANOR,BRONX,INSIDE,BANK,N.Y. POLICE DEPT,0,(null),(null),(null),"1,009,685","260,120",UNKNOWN,WHITE,M,,40.880608,-73.908019,"(40.880608, -73.908019)",PATROL BORO BRONX,(null),UNKNOWN,UNKNOWN,M
184689334,07/02/2018,09:05:00,07/02/2018,09:14:00,49,07/02/2018,107,BURGLARY,211.0,"BURGLARY,COMMERCIAL,DAY",COMPLETED,FELONY,BRONX,INSIDE,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0,(null),(null),(null),"1,020,860","251,009",25-44,WHITE HISPANIC,M,,40.855563,-73.867658,"(40.855563, -73.867658)",PATROL BORO BRONX,(null),UNKNOWN,UNKNOWN,D
186322707,08/12/2018,19:50:00,08/12/2018,20:08:00,76,08/12/2018,347,INTOXICATED & IMPAIRED DRIVING,905.0,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,BROOKLYN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),"981,498","185,306",25-44,BLACK,M,,40.67529845,-74.00992127,"(40.67529845, -74.00992127)",PATROL BORO BKLYN SOUTH,(null),UNKNOWN,UNKNOWN,E
172605285,12/14/2017,05:25:00,12/14/2017,05:40:00,40,12/14/2017,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"1,005,990","233,847",(null),(null),(null),,40.808506,-73.921466,"(40.808506, -73.921466)",PATROL BORO BRONX,(null),45-64,WHITE HISPANIC,F
165208185,05/24/2017,17:00:00,05/26/2017,12:00:00,113,05/26/2017,107,BURGLARY,214.0,"BURGLARY,COMMERCIAL,UNKNOWN TI",COMPLETED,FELONY,QUEENS,INSIDE,GROCERY/BODEGA,N.Y. POLICE DEPT,0,(null),(null),(null),"1,045,331","186,663",UNKNOWN,UNKNOWN,U,,40.678814,-73.779784,"(40.678814, -73.779784)",PATROL BORO QUEENS SOUTH,(null),UNKNOWN,UNKNOWN,D
176347811,02/13/2018,10:15:00,02/13/2018,10:30:00,110,03/27/2018,109,GRAND LARCENY,438.0,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,QUEENS,INSIDE,GYM/FITNESS FACILITY,N.Y. POLICE DEPT,0,(null),(null),(null),"1,015,510","211,555",(null),(null),(null),,40.747293,-73.887182,"(40.747293, -73.887182)",PATROL BORO QUEENS NORTH,(null),18-24,WHITE HISPANIC,F
182925092,05/20/2018,20:30:00,05/20/2018,20:45:00,101,05/20/2018,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"1,054,157","162,349",18-24,WHITE HISPANIC,F,,40.61201109,-73.74821571,"(40.61201109, -73.74821571)",PATROL BORO QUEENS SOUTH,(null),25-44,WHITE HISPANIC,F
168193495,08/16/2017,12:00:00,08/16/2017,12:05:00,1,08/17/2017,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,DRUG STORE,N.Y. POLICE DEPT,0,(null),(null),(null),"982,186","198,966",(null),(null),(null),,40.712794,-74.007445,"(40.712794, -74.007445)",PATROL BORO MAN SOUTH,(null),UNKNOWN,UNKNOWN,D
188628433,10/10/2018,07:09:00,10/10/2018,07:18:00,63,10/10/2018,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"1,005,457","163,611",18-24,BLACK,M,,40.615726,-73.923611,"(40.615726, -73.923611)",PATROL BORO BKLYN SOUTH,(null),18-24,BLACK,F
